id,last_step,country,gender,age,created_at
338070,completed_profile,Nigeria,woman,18-20,2022-02-03T06:11:50.442
338071,completed_profile,Guatemala,man,46-50,2022-02-03T06:12:31.544
338072,completed_profile,Colombia,man,36-40,2022-02-03T06:14:00.83
338073,submitted_equipment,Taiwan,man,31-35,2022-02-03T06:15:49.883
338074,unlocked_challenges,Ecuador,man,21-25,2022-02-03T06:17:25.41
338075,submitted_personal_info,Pakistan,man,21-25,2022-02-03T06:17:39.299
338076,completed_profile,Pakistan,man,over_50,2022-02-03T06:19:13.909
338077,completed_profile,Kenya,man,21-25,2022-02-03T06:22:03.02
338078,submitted_equipment,Kenya,woman,18-20,2022-02-03T06:22:55.149
338079,completed_profile,South Africa,man,26-30,2022-02-03T06:24:29.09
338080,completed_profile,Cyprus,man,36-40,2022-02-03T06:26:28.484
338081,completed_profile,Uzbekistan,man,21-25,2022-02-03T06:27:14.09
338082,completed_profile,Pakistan,man,18-20,2022-02-03T06:28:57.68
338083,completed_profile,Malawi,man,21-25,2022-02-03T06:29:51.349
338084,completed_profile,Kenya,woman,21-25,2022-02-03T06:30:29.751
338085,submitted_equipment,Mexico,man,41-45,2022-02-03T06:31:23.62
338086,low_programming_experience,Nigeria,man,21-25,2022-02-03T06:31:26.062
338087,submitted_english_level,Kenya,man,21-25,2022-02-03T06:31:35.223
338088,unlocked_challenges,Ethiopia,man,21-25,2022-02-03T06:32:33.691
338089,completed_profile,Pakistan,man,26-30,2022-02-03T06:32:38.642
338090,submitted_equipment,Colombia,man,21-25,2022-02-03T06:33:59.979
338091,submitted_english_level,Pakistan,woman,21-25,2022-02-03T06:34:06.194
338092,completed_profile,Nigeria,man,31-35,2022-02-03T06:35:10.266
338093,completed_profile,Pakistan,man,21-25,2022-02-03T06:35:15.785
338094,submitted_equipment,Nigeria,man,21-25,2022-02-03T06:37:27.576
338095,completed_profile,Nigeria,man,21-25,2022-02-03T06:41:24.949
338096,completed_profile,Pakistan,man,21-25,2022-02-03T06:41:57.326
338097,completed_profile,Pakistan,man,26-30,2022-02-03T06:43:28.546
338098,unlocked_challenges,Kenya,man,18-20,2022-02-03T06:43:55.723
338099,completed_profile,Pakistan,man,31-35,2022-02-03T06:44:17.803
338100,completed_profile,Kenya,man,26-30,2022-02-03T06:45:18.897
338101,completed_profile,Kenya,man,21-25,2022-02-03T06:46:34.003
338102,completed_profile,Ghana,man,18-20,2022-02-03T06:47:58.737
338103,completed_profile,Pakistan,man,26-30,2022-02-03T06:48:42.064
338104,completed_profile,Argentina,man,31-35,2022-02-03T06:50:15.123
338105,completed_profile,Ghana,man,31-35,2022-02-03T06:50:51.942
338106,completed_profile,Cyprus,woman,26-30,2022-02-03T06:50:55.951
338107,submitted_programming_experience,Kenya,man,21-25,2022-02-03T06:51:36.208
338108,low_programming_experience,Nigeria,man,21-25,2022-02-03T06:52:09.414
338109,completed_profile,Argentina,man,21-25,2022-02-03T06:54:46.769
338110,completed_profile,Kenya,other,26-30,2022-02-03T06:57:35.027
338111,submitted_personal_info,Mexico,man,26-30,2022-02-03T06:57:38.702
338112,completed_profile,Pakistan,man,31-35,2022-02-03T06:57:49.69
338113,completed_profile,Kenya,man,26-30,2022-02-03T06:58:42.053
338114,completed_profile,Kenya,man,21-25,2022-02-03T06:58:56.963
338115,signed_up,,,,2022-02-03T07:00:04.097
338116,submitted_equipment,Kenya,man,31-35,2022-02-03T07:00:58.467
338117,completed_profile,Nigeria,man,26-30,2022-02-03T07:01:31.144
338118,submitted_personal_info,Pakistan,man,18-20,2022-02-03T07:01:36.456
338119,completed_profile,Ghana,man,26-30,2022-02-03T07:07:27.111
338120,completed_profile,India,man,21-25,2022-02-03T07:08:36.206
338121,completed_profile,Yemen,not_answer,21-25,2022-02-03T07:08:59.271
338122,completed_profile,Kenya,man,31-35,2022-02-03T07:10:49.493
338123,completed_profile,Pakistan,man,31-35,2022-02-03T07:11:09.679
338124,completed_profile,Ecuador,man,21-25,2022-02-03T07:11:50.465
338125,completed_profile,Bulgaria,woman,31-35,2022-02-03T07:12:06.52
338126,completed_profile,India,man,36-40,2022-02-03T07:17:48.518
338127,completed_profile,Uzbekistan,man,18-20,2022-02-03T07:18:46.076
338128,completed_profile,India,man,41-45,2022-02-03T07:25:11.451
338129,completed_profile,Colombia,man,26-30,2022-02-03T07:26:16.789
338130,completed_profile,Mexico,man,46-50,2022-02-03T07:26:52.205
338131,completed_profile,Nigeria,man,26-30,2022-02-03T07:37:38.054
338132,unlocked_challenges,Nigeria,man,21-25,2022-02-03T07:38:00.027
338133,completed_profile,Mexico,man,41-45,2022-02-03T07:41:56.736
338134,completed_profile,Uzbekistan,man,21-25,2022-02-03T07:42:51.699
338135,completed_profile,Pakistan,man,26-30,2022-02-03T07:45:45.492
338136,no_time_commitment,Belgium,woman,36-40,2022-02-03T07:46:10.874
338137,completed_profile,Jamaica,man,over_50,2022-02-03T07:47:28.84
338138,completed_profile,India,man,31-35,2022-02-03T07:48:35.665
338139,completed_challenges,Colombia,man,18-20,2022-02-03T07:49:56.934
338140,completed_profile,Pakistan,woman,21-25,2022-02-03T07:57:37.989
338141,completed_profile,Kenya,woman,26-30,2022-02-03T07:57:52.173
338142,unlocked_challenges,Pakistan,woman,26-30,2022-02-03T07:58:24.989
338143,unlocked_challenges,Kenya,man,26-30,2022-02-03T07:58:30.353
338144,completed_profile,India,woman,31-35,2022-02-03T08:02:35.69
338145,completed_profile,Croatia,woman,31-35,2022-02-03T08:03:37.347
338146,completed_profile,Honduras,man,26-30,2022-02-03T08:04:11.208
338147,unlocked_challenges,Pakistan,man,36-40,2022-02-03T08:05:45.234
338148,completed_profile,United Kingdom,man,21-25,2022-02-03T08:06:29.111
338149,completed_profile,Kenya,man,18-20,2022-02-03T08:08:55.405
338150,completed_profile,Ghana,woman,18-20,2022-02-03T08:09:18.893
338151,submitted_financial_support,Kenya,man,18-20,2022-02-03T08:11:20.047
338152,completed_profile,Pakistan,man,21-25,2022-02-03T08:13:04.793
338153,completed_profile,Ghana,man,18-20,2022-02-03T08:14:44.904
338154,unlocked_challenges,Burkina Faso,man,21-25,2022-02-03T08:16:07.873
338155,completed_profile,Kenya,woman,21-25,2022-02-03T08:17:45.016
338156,completed_profile,Georgia,man,18-20,2022-02-03T08:18:30.848
338157,completed_profile,India,man,26-30,2022-02-03T08:19:04.587
338158,signed_up,,,,2022-02-03T08:20:18.848
338159,completed_profile,United Arab Emirates,man,26-30,2022-02-03T08:20:49.393
338160,submitted_equipment,Tunisia,man,41-45,2022-02-03T08:21:07.884
338161,unlocked_challenges,Kenya,man,18-20,2022-02-03T08:23:18.154
338162,completed_profile,Peru,man,21-25,2022-02-03T08:23:40.724
338163,completed_profile,Jamaica,man,36-40,2022-02-03T08:27:25.253
338164,unlocked_challenges,Kenya,man,26-30,2022-02-03T08:28:38.766
338165,submitted_english_level,Kenya,man,31-35,2022-02-03T08:28:59.397
338166,completed_profile,Kenya,man,31-35,2022-02-03T08:30:06.602
338167,submitted_equipment,Chile,man,over_50,2022-02-03T08:30:12.693
338168,low_programming_experience,Pakistan,woman,21-25,2022-02-03T08:30:38.001
338169,completed_profile,Ghana,man,21-25,2022-02-03T08:30:56.991
338170,completed_profile,Pakistan,man,18-20,2022-02-03T08:31:00.555
338171,submitted_equipment,Kenya,woman,21-25,2022-02-03T08:31:56.797
338172,submitted_professional_info,Kenya,man,18-20,2022-02-03T08:32:44.768
338173,completed_profile,United Kingdom,man,31-35,2022-02-03T08:32:53.79
338174,submitted_equipment,Kenya,man,36-40,2022-02-03T08:33:27.728
338175,completed_profile,Armenia,woman,18-20,2022-02-03T08:37:53.992
338176,unlocked_challenges,Mexico,man,46-50,2022-02-03T08:39:07.396
338177,completed_profile,India,man,21-25,2022-02-03T08:39:10.959
338178,completed_challenges,Tunisia,man,18-20,2022-02-03T08:40:02.336
338179,completed_profile,Pakistan,man,31-35,2022-02-03T08:40:35.483
338180,low_programming_experience,Poland,woman,21-25,2022-02-03T08:41:12.925
338181,low_programming_experience,Cameroon,man,21-25,2022-02-03T08:42:28.059
338182,challenges_results_practice,Sierra Leone,man,18-20,2022-02-03T08:45:29.048
338183,completed_profile,Ethiopia,man,21-25,2022-02-03T08:49:29.648
338184,completed_profile,Georgia,woman,21-25,2022-02-03T08:50:04.061
338185,completed_profile,Pakistan,man,26-30,2022-02-03T08:53:50.297
338186,completed_profile,Kenya,man,26-30,2022-02-03T08:56:10.615
338187,completed_profile,Sierra Leone,man,26-30,2022-02-03T08:56:53.446
338188,submitted_financial_support,Botswana,woman,26-30,2022-02-03T08:57:09.059
338189,completed_profile,India,man,18-20,2022-02-03T09:01:39.471
338190,completed_profile,South Sudan,man,21-25,2022-02-03T09:02:27.626
338191,completed_profile,Peru,man,26-30,2022-02-03T09:03:44.662
338192,low_english_level,Ghana,man,18-20,2022-02-03T09:05:05.539
338193,submitted_equipment,Peru,man,46-50,2022-02-03T09:05:23.549
338194,completed_profile,Nigeria,woman,21-25,2022-02-03T09:06:34.214
338195,submitted_programming_experience,Japan,man,41-45,2022-02-03T09:06:42.668
338196,completed_profile,Pakistan,man,26-30,2022-02-03T09:06:48.753
338197,unlocked_challenges,Kenya,not_answer,26-30,2022-02-03T09:06:52.22
338198,signed_up,,,,2022-02-03T09:07:53.438
338199,submitted_equipment,Romania,man,21-25,2022-02-03T09:09:36.538
338200,unlocked_challenges,India,man,26-30,2022-02-03T09:09:41.821
338201,completed_profile,Kenya,man,26-30,2022-02-03T09:10:14.394
338202,completed_profile,Madagascar,man,18-20,2022-02-03T09:14:21.994
338203,completed_profile,Serbia,woman,31-35,2022-02-03T09:22:05.989
338204,no_financial_support,Kiribati,man,21-25,2022-02-03T09:22:41.505
338205,completed_profile,Pakistan,man,18-20,2022-02-03T09:24:27.34
338206,completed_profile,Togo,man,21-25,2022-02-03T09:25:11.593
338207,completed_profile,Kenya,woman,26-30,2022-02-03T09:25:38.82
338208,submitted_program_schedule,Benin,man,21-25,2022-02-03T09:25:47.324
338209,completed_profile,Pakistan,woman,21-25,2022-02-03T09:26:57.593
338210,completed_profile,Kenya,man,31-35,2022-02-03T09:29:32.22
338211,submitted_equipment,Serbia,man,21-25,2022-02-03T09:31:15.055
338212,completed_profile,Kenya,woman,21-25,2022-02-03T09:32:11.399
338213,submitted_equipment,Nigeria,man,26-30,2022-02-03T09:36:41.513
338214,completed_profile,Malawi,man,21-25,2022-02-03T09:37:51.607
338215,completed_profile,Ghana,man,21-25,2022-02-03T09:38:21.809
338216,submitted_equipment,Ghana,man,26-30,2022-02-03T09:40:38.373
338217,completed_profile,Pakistan,man,26-30,2022-02-03T09:41:05.108
338218,completed_profile,Kenya,man,18-20,2022-02-03T09:41:33.683
338219,completed_profile,Somalia,man,21-25,2022-02-03T09:43:40.658
338220,unlocked_challenges,Pakistan,man,18-20,2022-02-03T09:44:20.728
338221,unlocked_challenges,Benin,man,18-20,2022-02-03T09:45:19.581
338222,submitted_equipment,Belgium,man,26-30,2022-02-03T09:47:11.792
338223,completed_profile,Ghana,man,18-20,2022-02-03T09:48:38.238
338224,unlocked_challenges,Pakistan,man,26-30,2022-02-03T09:48:45.527
338225,completed_profile,Pakistan,man,21-25,2022-02-03T09:49:52.177
338226,completed_profile,Nigeria,man,31-35,2022-02-03T09:51:31.807
338227,submitted_check_in_form,Kenya,man,26-30,2022-02-03T09:54:42.778
338228,completed_profile,Malawi,not_answer,18-20,2022-02-03T09:55:36.678
338229,submitted_equipment,Kosovo,man,over_50,2022-02-03T09:55:54.536
338230,completed_profile,Mexico,man,21-25,2022-02-03T09:56:01.04
338231,completed_profile,Kenya,man,18-20,2022-02-03T09:57:00.412
338232,completed_profile,Ecuador,man,over_50,2022-02-03T09:57:14.452
338233,completed_profile,France,man,18-20,2022-02-03T09:57:42.128
338234,completed_profile,Tanzania,man,26-30,2022-02-03T09:58:50.084
338235,completed_profile,United Arab Emirates,man,31-35,2022-02-03T09:59:57.548
338236,signed_up,,,,2022-02-03T10:00:53.004
338237,challenges_results_redo,Pakistan,man,36-40,2022-02-03T10:00:53.968
338238,signed_up,,,,2022-02-03T10:06:04.136
338239,completed_profile,Pakistan,man,31-35,2022-02-03T10:06:42.419
338240,completed_profile,Pakistan,woman,31-35,2022-02-03T10:07:35.726
338241,completed_profile,Argentina,woman,21-25,2022-02-03T10:09:19.646
338242,completed_profile,India,woman,31-35,2022-02-03T10:10:38.701
338243,completed_profile,South Sudan,man,36-40,2022-02-03T10:12:06.381
338244,completed_profile,Zimbabwe,man,18-20,2022-02-03T10:12:26.256
338245,completed_profile,Chile,woman,46-50,2022-02-03T10:13:51.837
338246,submitted_english_level,South Africa,woman,26-30,2022-02-03T10:13:57.824
338247,completed_profile,Nigeria,woman,26-30,2022-02-03T10:15:46.036
338248,completed_profile,Albania,woman,41-45,2022-02-03T10:16:02.69
338249,completed_profile,Kenya,man,21-25,2022-02-03T10:16:23.678
338250,completed_profile,Saudi Arabia,man,26-30,2022-02-03T10:18:10.083
338251,submitted_professional_info,Pakistan,not_answer,41-45,2022-02-03T10:18:26.914
338252,completed_challenges,Venezuela,man,36-40,2022-02-03T10:19:54.89
338253,completed_profile,Haiti,man,26-30,2022-02-03T10:19:59.926
338254,submitted_program_schedule,Kenya,man,31-35,2022-02-03T10:25:53.82
338255,completed_challenges,Pakistan,man,21-25,2022-02-03T10:28:54.688
338256,completed_profile,India,man,31-35,2022-02-03T10:30:31.442
338257,completed_profile,Burundi,man,21-25,2022-02-03T10:31:19.947
338258,completed_profile,Colombia,man,36-40,2022-02-03T10:31:33.423
338259,completed_profile,Pakistan,man,36-40,2022-02-03T10:33:09.272
338260,unlocked_challenges,Pakistan,man,21-25,2022-02-03T10:35:36.215
338261,submitted_personal_info,Somalia,man,21-25,2022-02-03T10:35:47.786
338262,signed_up,,,,2022-02-03T10:37:24.276
338263,completed_profile,Mexico,man,over_50,2022-02-03T10:37:50.235
338264,completed_profile,Brazil,man,46-50,2022-02-03T10:38:40.888
338265,submitted_equipment,Somalia,man,31-35,2022-02-03T10:38:54.071
338266,completed_profile,Cyprus,man,36-40,2022-02-03T10:39:58.062
338267,completed_profile,India,man,31-35,2022-02-03T10:40:12.292
338268,completed_challenges,Kenya,man,21-25,2022-02-03T10:41:17.641
338269,completed_profile,India,man,21-25,2022-02-03T10:42:09.329
338270,completed_profile,Argentina,man,41-45,2022-02-03T10:42:36.866
338271,completed_profile,Kenya,woman,21-25,2022-02-03T10:42:50.232
338272,unlocked_challenges,Pakistan,man,21-25,2022-02-03T10:43:58.758
338273,low_english_level,Kenya,man,21-25,2022-02-03T10:47:41.011
338274,completed_profile,Kenya,man,26-30,2022-02-03T10:47:45.473
338275,submitted_programming_experience,Malawi,man,31-35,2022-02-03T10:49:28.697
338276,completed_profile,Ghana,man,18-20,2022-02-03T10:50:10.937
338277,completed_profile,Tanzania,man,26-30,2022-02-03T10:51:23.813
338278,low_english_level,Argentina,man,31-35,2022-02-03T10:53:11.627
338279,completed_profile,Somalia,man,18-20,2022-02-03T10:53:20.078
338280,submitted_check_in_form,Colombia,man,41-45,2022-02-03T10:55:18.625
338281,completed_profile,Mexico,man,18-20,2022-02-03T10:58:50.325
338282,completed_profile,Ghana,man,26-30,2022-02-03T10:58:51.914
338283,submitted_program_schedule,Colombia,man,46-50,2022-02-03T10:59:53.321
338284,completed_profile,India,man,18-20,2022-02-03T10:59:57.851
338285,completed_profile,Guatemala,woman,18-20,2022-02-03T11:00:42.25
338286,unlocked_challenges,Kenya,man,18-20,2022-02-03T11:01:26.992
338287,completed_profile,Lesotho,man,21-25,2022-02-03T11:02:10.539
338288,completed_profile,Kenya,woman,31-35,2022-02-03T11:03:12.154
338289,completed_profile,South Africa,man,36-40,2022-02-03T11:03:40.435
338290,completed_profile,Jamaica,man,36-40,2022-02-03T11:03:53.923
338291,completed_profile,Kenya,man,21-25,2022-02-03T11:07:00.076
338292,unlocked_challenges,Georgia,man,31-35,2022-02-03T11:08:14.188
338293,completed_profile,Namibia,man,31-35,2022-02-03T11:08:24.556
338294,completed_profile,Poland,man,31-35,2022-02-03T11:13:45.167
338295,completed_profile,Kenya,man,21-25,2022-02-03T11:13:49.838
338296,completed_profile,Mexico,man,21-25,2022-02-03T11:14:19.405
338297,completed_profile,Uruguay,man,18-20,2022-02-03T11:14:30.856
338298,completed_profile,Venezuela,man,31-35,2022-02-03T11:14:44.016
338299,completed_profile,South Africa,man,26-30,2022-02-03T11:15:15.756
338300,completed_profile,Pakistan,man,18-20,2022-02-03T11:16:17.076
338301,submitted_equipment,Romania,man,21-25,2022-02-03T11:17:03.988
338302,unlocked_challenges,Kenya,woman,18-20,2022-02-03T11:19:09.342
338303,submitted_program_schedule,Nigeria,man,31-35,2022-02-03T11:21:16.207
338304,completed_profile,India,man,26-30,2022-02-03T11:22:34.672
338305,completed_profile,Kenya,man,21-25,2022-02-03T11:25:25.937
338306,completed_profile,Pakistan,man,21-25,2022-02-03T11:25:41.244
338307,completed_profile,Kenya,woman,21-25,2022-02-03T11:26:58.259
338308,completed_challenges,Pakistan,woman,31-35,2022-02-03T11:28:43.747
338309,submitted_equipment,Somalia,man,18-20,2022-02-03T11:29:00.971
338310,completed_profile,India,man,31-35,2022-02-03T11:31:02.517
338311,completed_profile,Saudi Arabia,man,over_50,2022-02-03T11:32:08.804
338312,submitted_personal_info,Chile,man,21-25,2022-02-03T11:32:55.492
338313,low_programming_experience,Mexico,man,over_50,2022-02-03T11:33:48.962
338314,completed_profile,Ecuador,woman,36-40,2022-02-03T11:34:01.833
338315,no_financial_support,Armenia,woman,41-45,2022-02-03T11:35:17.129
338316,submitted_program_schedule,Argentina,man,31-35,2022-02-03T11:36:21.558
338317,completed_profile,India,man,31-35,2022-02-03T11:36:52.221
338318,completed_profile,Malawi,man,31-35,2022-02-03T11:37:20.111
338319,completed_profile,Venezuela,man,26-30,2022-02-03T11:41:11.594
338320,unlocked_challenges,Algeria,man,18-20,2022-02-03T11:41:17.035
338321,completed_profile,Pakistan,man,26-30,2022-02-03T11:42:25
338322,completed_profile,Kenya,man,21-25,2022-02-03T11:43:02.531
338323,completed_profile,India,man,41-45,2022-02-03T11:43:04.904
338324,completed_profile,Venezuela,man,36-40,2022-02-03T11:44:57.15
338325,submitted_equipment,Bulgaria,man,36-40,2022-02-03T11:45:05.605
338326,submitted_programming_experience,South Africa,woman,26-30,2022-02-03T11:49:59.601
338327,completed_profile,Malawi,man,18-20,2022-02-03T11:50:17.805
338328,completed_profile,Venezuela,man,over_50,2022-02-03T11:50:29.102
338329,completed_profile,Venezuela,woman,46-50,2022-02-03T11:50:47.595
338330,completed_profile,Colombia,woman,26-30,2022-02-03T11:51:19.44
338331,signed_up,,,,2022-02-03T11:52:18.264
338332,completed_profile,Argentina,man,18-20,2022-02-03T11:54:33.621
338333,completed_profile,Colombia,woman,36-40,2022-02-03T11:56:19.173
338334,completed_profile,Peru,man,over_50,2022-02-03T11:56:38.909
338335,completed_profile,India,man,36-40,2022-02-03T11:58:32.884
338336,completed_profile,Kenya,man,21-25,2022-02-03T11:58:36.538
338337,submitted_professional_info,Ghana,man,18-20,2022-02-03T11:59:04.739
338338,submitted_program_schedule,Brazil,man,31-35,2022-02-03T12:01:18.745
338339,completed_challenges,Kenya,not_answer,21-25,2022-02-03T12:02:00.454
338340,unlocked_challenges,Colombia,man,21-25,2022-02-03T12:02:18.382
